Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CSCs_1_CXCR4+MET+CD44+	CSCs_2_CXCR4+MET+CD44+	CSCs_3_CXCR4+MET+CD44+
ENSG00000255725	NA	NA	9.53784498426089	9.34726079240692	9.71189250696916	8.46119630818141	8.85871259902561	8.9136680818879
ENSG00000255737	100130776	AGAP2-AS1	6.1171302962373	6.0535963218356	6.44825386584791	6.25139298077376	6.38133391819198	6.61021996368329
ENSG00000255750	NA	NA	5.56407420004749	5.33327735839766	5.25984889278379	4.46916803665828	4.94533755524587	5.43896352617972
ENSG00000255769	NA	NA	5.7773763142939	5.95191985448666	5.83409606027209	5.78506791196572	5.93870705046612	6.01963886352079
ENSG00000255772	101927922	LINC01479	6.16710089293847	5.60290491443257	5.94883613831085	6.15716360420903	5.15149208941547	4.39969521509651
ENSG00000255794	196475	RMST	5.32527910336023	5.38693082642087	5.22392860898518	5.6426802865786	5.5999711074044	4.90098025380109
ENSG00000255819	NA	NA	5.03703376038765	5.18726948851804	5.14071077160218	5.05561773601291	5.49003301263401	5.45169857388687
ENSG00000255833	497189	TIFAB	5.7188175030838	4.66983219035555	4.74940721879144	3.43820405263428	4.27349882036031	5.02781871543986
ENSG00000255836	NA	NA	5.01528761453465	4.7932853083698	4.60756572660615	4.67952548742328	4.74700811914385	4.78750807541233
ENSG00000255837	259295	TAS2R20	5.04417370218867	5.91924994211286	5.44810921216825	5.9337851968375	5.59797820087659	4.834361616437
ENSG00000255855	NA	NA	4.94461073826963	5.39442388817384	5.38317002405272	5.54464862287855	5.32154236392176	5.06340953375636
ENSG00000255857	NA	NA	7.14638462938707	6.73650231786316	6.78557902823627	6.76952732278822	6.10180964763895	6.31520304459159
ENSG00000255872	NA	NA	7.77141270882147	8.48186214827642	7.88792006515833	7.63200627680454	7.63463427746007	7.66566527893737
ENSG00000255874	283487	LINC00346	6.16291999374424	6.0950707373941	5.9596562052673	6.35091853325412	5.6746550730971	6.29108524686337
ENSG00000255923	NA	NA	4.5928656860629	4.9615823180401	4.90463075512264	4.48972574244654	4.16025814971142	4.84210195434896
ENSG00000255974	1548	CYP2A6	3.74370672088052	4.06149678282444	4.44606393410964	2.65423071875235	2.73429941412742	3.3569481182507
ENSG00000255986	4498	MT1JP	4.65778393717841	5.49407212195629	4.89737602526456	4.42837881488595	5.58746917602547	5.05100639639972
ENSG00000255993	NA	NA	9.59282032861435	9.74561677062387	9.56346573351578	8.98855090107482	8.87825143730192	9.15362676537139
ENSG00000255996	NA	NA	4.74112829156531	4.3405532790968	4.83585196473178	3.94539832416514	3.83463479446656	3.5989655813982
ENSG00000256022	101927637	LINC02411	5.4187653028311	3.45984805370185	3.78992619458228	3.8456519553029	3.60855797582958	4.46182166985336
ENSG00000256025	100874234	CACNA1C-AS4	6.12134801141957	5.51971683726182	5.24678269811051	5.57951506022311	5.45823485309977	5.3874674393324
ENSG00000256028	NA	NA	7.99648038257593	7.95928591529717	8.34650027216745	8.12691371510519	8.3769564296061	8.2091933035375
ENSG00000256029	284677	SNHG28	6.59238303990769	6.41777868091163	6.15796633204482	6.03570456092359	5.65848515149892	5.79349243206749
ENSG00000256043	1519	CTSO	10.1253018766737	9.71790829439179	9.80796031634054	10.4939460499276	10.5123497788723	10.1211560572763
ENSG00000256053	84334	COA8	8.58149224513062	9.05491486220997	8.95243112025857	9.35854992056515	9.00706626570289	8.8131403974301
ENSG00000256060	10597	TRAPPC2B	7.43480015023901	6.90927062050155	7.17350728179091	6.94412230175311	7.14955743951847	7.46528156539455
ENSG00000256073	84996	URB1-AS1	7.13537045498146	7.23673753639625	7.32751814330263	7.96558837320871	7.74032387402675	7.73529558014229
ENSG00000256087	9668	ZNF432	7.3914550744829	7.66293291258034	7.04142375571377	7.42224882769731	7.34726901513109	7.33664366215017
ENSG00000256092	NA	NA	6.73906403800471	6.17925500231667	6.20750621223751	5.55522843734543	5.69189400930972	5.09290329535365
ENSG00000256103	NA	NA	6.81777171422483	5.76917274581946	5.6652963677526	5.62116055526751	5.50956488073334	5.51009016942588
ENSG00000256108	NA	NA	4.97436844351496	5.04889568823213	5.20480021531601	4.61208111148394	4.47655270545464	4.88666875744013
ENSG00000256115	101929584	LINC02443	5.88790023015295	5.4337558536039	5.68742866373076	5.09087920210937	5.54721916251141	4.33579650294508
ENSG00000256128	NA	NA	4.50086093914178	3.89193198071305	4.1876766791067	5.30293202646756	4.68756709659172	5.10859791972763
ENSG00000256162	100507203	SMLR1	3.3683546377483	4.78060286281613	4.58608208976293	5.00984202863928	4.41202436152273	4.28418857999999
ENSG00000256167	NA	NA	5.4078334431989	5.25854351978466	5.0626391027463	5.26938049661576	5.21218063099604	5.27705302490487
ENSG00000256181	NA	NA	4.60275510687234	4.98029137064083	5.35257940272633	4.6711318628129	5.17270684021896	5.08322429545058
ENSG00000256188	259293	TAS2R30	5.10727066620245	5.03269206590402	4.67963025844039	5.12465231426222	5.20211611608918	4.41788867577838
ENSG00000256206	NA	NA	11.4740680538578	11.7186309839362	11.6655004399919	11.2833514889251	11.1606200112163	11.6372461927443
