Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CCs_4	CSCs_1	CSCs_2	CSCs_3	CSCs_4
ENSG00000149499	256364	EML3	9.49680701162369	8.47639821486617	8.69405862587235	9.12938369329449	8.75313844411737	7.91946868526797	9.02516124446281	8.54752725585613
ENSG00000149503	3619	INCENP	9.42146639850334	8.2217235526067	9.27826290172362	10.9615146684225	9.14620324606443	9.39097533683096	9.60872011361411	11.0544408205786
ENSG00000149506	22917	ZP1	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149507	219990	OOSP2	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149516	932	MS4A3	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149527	9651	PLCH2	6.98594969154011	6.17555547411729	6.39958800987001	6.65844224620044	6.23733447020853	6.77333045123778	6.64960839492334	6.28350760891061
ENSG00000149531	NA	NA	10.2546343008871	12.8886107131825	11.6718263918746	10.7980586739755	10.5860647774018	12.9260091821378	11.7630047368871	10.6800638184767
ENSG00000149532	79869	CPSF7	12.5487259776397	13.0993645091629	13.035858259938	12.8070734362565	12.5491322471613	13.2512107820486	12.9378637236433	12.7123876206265
ENSG00000149534	2206	MS4A2	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149541	26229	B3GAT3	11.8811647639648	12.1641040880153	12.1008804612047	12.175279083941	11.636330786566	12.3419639552848	12.7409879565958	11.7967652691129
ENSG00000149548	80071	CCDC15	4.23182253305646	6.31359197251485	4.82217336104267	6.3130250426634	4.28829064459193	5.86050549479776	3.48884661321357	6.83496499146799
ENSG00000149554	1111	CHEK1	10.1392815638438	8.941345742701	10.3247519186569	11.0103368855183	9.66912038690649	9.33798772516431	10.3062842645356	11.222120378924
ENSG00000149557	9638	FEZ1	6.02632751735048	5.09943733349114	4.10437362853479	6.85636055622707	7.4323943132877	5.40558159819605	4.48055306040746	7.47781370076672
ENSG00000149564	90952	ESAM	5.66466999569524	6.30563460925841	6.16191952083705	6.03703249167033	5.41495003794572	6.37571855729642	5.71703423327683	6.20288940297869
ENSG00000149571	84623	KIRREL3	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149573	10205	MPZL2	10.064141439542	10.4624992424687	12.3153590459813	11.2807838309776	9.73601668258794	11.957709722853	12.0387883592705	11.4007321807169
ENSG00000149575	6327	SCN2B	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149577	51092	SIDT2	10.2264799500752	10.8249215768824	10.5600257804883	10.6242080984813	10.0062608811621	11.619137318924	10.6596765622695	10.1169526845514
ENSG00000149582	84866	TMEM25	11.5472750358731	10.6187695866006	10.1170919421182	11.6251045316054	11.4908782686679	10.7125203837711	9.97548154587822	11.4636221600884
ENSG00000149591	6876	TAGLN	8.24417864490915	14.115661771168	10.2633064376956	8.27171798401901	7.56182202258803	11.0357088005346	8.79455387655891	6.83012167978556
ENSG00000149596	57158	JPH2	5.28201701061168	9.38000612614162	7.82002962053146	5.89143558418026	4.81661082533208	6.16922472406828	7.02128153296481	6.82317509647561
ENSG00000149599	128853	DUSP15	7.65851327804734	7.78737034977408	8.53314462477787	7.53181369082767	7.29809789920861	7.9681361459855	8.852143836961	7.60480841296464
ENSG00000149609	128864	C20orf144	6.72589899565199	5.00176082260431	6.48645824520807	6.80866280371499	7.98321640619196	6.06423791127852	6.96767678367201	7.58713302589805
ENSG00000149633	85449	KIAA1755	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149634	128497	SPATA25	6.82545594897841	7.20342465236278	6.37191304849049	6.67297798829382	7.23099628653026	6.86079622968542	6.6051324907862	6.65430062758708
