Ensembl	Entrez	Symbol	CCs_Hep3B	CCs_Huh7	CCs_PLC-PRF-5	CSCs_Hep3B	CSCs_Huh7	CSCs_PLC-PRF-5
ENSG00000162105	22941	SHANK2	4.17853312013242	5.36269092734132	4.16534966708284	3.99546643672372	4.94499756423062	3.84257369241428
ENSG00000162129	81570	CLPB	5.94043086277049	6.78985083958211	6.87136493344638	6.10672538326605	6.83954289982721	6.99464172639355
ENSG00000162139	10825	NEU3	5.13883867230447	5.40928788915968	5.86210961731864	5.30393810465409	5.53923362393721	5.75485455319638
ENSG00000162144	220002	CYB561A3	5.83148762957755	6.50466087047712	5.87408787115135	5.99280820604215	6.45757440528914	6.00041830709811
ENSG00000162148	220004	PPP1R32	4.78121856838983	5.33612289744396	5.17308262063689	5.18586912626026	5.15952708046867	4.83148226407134
ENSG00000162174	80150	ASRGL1	5.39104748983691	5.49062812636577	5.10300183804219	5.46011189323045	5.54986113119252	5.21766027161961
ENSG00000162188	2785	GNG3	5.48668206773432	5.47846918217295	5.51543152611518	5.33605596479821	5.64191072479262	5.42080601040382
ENSG00000162191	51035	UBXN1	6.27449859537551	6.32056581356366	6.07267653166896	6.15209990399726	5.91274646109679	6.07081258450615
ENSG00000162222	283237	TTC9C	6.01054683799453	5.65284987196704	5.64872093434191	5.80987623888324	5.87770772268313	5.81215742704024
ENSG00000162227	10629	TAF6L	6.80459638179957	6.78818160419638	6.17967979347054	6.49444225896118	6.58556096397544	6.02400531172799
ENSG00000162231	10482	NXF1	7.51226384117148	7.98868192821807	7.31310180949017	7.36342356419105	7.74674200963227	7.40758246064377
ENSG00000162236	6811	STX5	7.62369706813112	8.06479020952148	7.62366645952702	7.53415719740154	7.94431651851	8.04206142469117
ENSG00000162241	283130	SLC25A45	6.57287326632227	5.9768435572813	6.33087505676989	6.42152421587165	6.1012736876128	6.31835625444271
ENSG00000162244	6159	RPL29	6.07519225611205	7.05680809337315	6.67205592375612	5.58769745765721	6.66773062272842	6.77365828607905
ENSG00000162267	3699	ITIH3	4.20742260367695	4.19680310212758	3.96949998766826	4.07857989709467	4.46377224025783	4.19679102367329
ENSG00000162298	84447	SYVN1	6.85426437347774	6.99906728766917	7.21322348844104	6.66220990377821	6.87818560567681	7.27319046429993
ENSG00000162300	7542	ZFPL1	6.57492867181431	6.59711294244686	6.72170409262757	6.48040554645956	6.69831423256291	7.09754257028923
ENSG00000162302	8986	RPS6KA4	5.72250779394713	5.56108009198616	5.87429643343689	5.55802437925738	5.66049893019439	6.0298827661382
ENSG00000162337	4041	LRP5	9.1987638062059	8.91093512835423	7.96874705958322	8.672217956317	8.93967134291356	8.06685797735996
ENSG00000162341	219931	TPCN2	7.18189427881308	6.99034012428609	6.68475186517217	6.8215789654503	6.81533557573099	6.567579599027
ENSG00000162344	9965	FGF19	5.36649761238869	6.35269760505644	4.33325211929731	5.89371901773419	6.21180269656856	4.41012165055267
ENSG00000162365	284541	CYP4A22	4.27914059454581	3.84481229293398	3.71360650746858	4.5576722842985	4.4206647751428	4.3130958025277
ENSG00000162366	10158	PDZK1IP1	4.99547927287997	5.36735061875086	5.2931386078764	5.64474360865442	5.31811947587286	5.26404098378565
ENSG00000162367	6886	TAL1	3.47347639506298	3.69285490545207	3.4420646172696	4.44962397591567	3.54918997356099	3.48060724962257
ENSG00000162368	51727	CMPK1	8.24408669926607	9.19882992790935	9.39443563805167	8.35938385759122	9.3414972085404	9.53135793069548
ENSG00000162373	79656	BEND5	2.86441526506701	2.79700621042379	2.90863005185043	2.77307779076721	2.922312963268	2.71645007694171
ENSG00000162374	1996	ELAVL4	3.91502503805925	3.70164023196683	3.52224237151199	3.7517235693541	3.66793256049127	3.48943751714514
ENSG00000162377	65260	COA7	6.04140930035298	6.15555308739664	6.44244485684842	6.14722909799765	5.94557586896054	6.39515163739
ENSG00000162378	79699	ZYG11B	6.96918988944815	7.61839570283965	7.85258934948177	6.71653470660018	7.63542723313085	8.01028129910342
ENSG00000162383	6512	SLC1A7	4.69286682271198	4.6726030097099	4.42106468516233	4.88340319491551	4.77772529749552	4.52180844709844
ENSG00000162384	54987	CZIB	8.44449165849264	8.70758291937855	8.75701821172941	8.41307543065967	8.57229377080513	8.72795553822269
ENSG00000162385	4116	MAGOH	4.26102228029866	4.33902343787058	4.70832230616867	4.05158258156075	4.78679639226895	4.77259339893017
ENSG00000162390	26027	ACOT11	4.65192681404579	5.644702179927	4.55580591753165	4.79250272427256	5.43628209306677	4.39317992165723
ENSG00000162391	338094	FAM151A	4.2566330815804	7.98531959203872	4.24697894478988	4.91696991073691	8.51762129036611	4.2169559943073
ENSG00000162396	25973	PARS2	5.96757350256535	6.41036479951637	6.19695967893926	5.62956614380721	6.27802184880588	6.54205724960801
ENSG00000162398	163747	LEXM	3.84141387563178	4.03870136956126	3.86008796990472	3.75892194722862	4.13683920372947	3.89984541767622
ENSG00000162399	7809	BSND	3.65199875504663	4.26913730262941	4.03022325197357	3.90296644131698	3.65174920249748	4.15798450542559
ENSG00000162402	23358	USP24	7.72762781002924	8.05202965719164	8.07529425386839	7.43664282901276	8.01225674232182	8.04555039848811
ENSG00000162407	8613	PLPP3	7.13467795873921	7.40108386486653	8.04003867374064	7.21916923498771	7.24472422099412	8.0953962336665
ENSG00000162408	79707	NOL9	7.68158620679619	8.10352936193909	8.07245448994773	7.52605083691251	7.98718462468979	8.05592602088436
ENSG00000162409	5563	PRKAA2	7.90739796012298	7.18139633889012	7.67520431818931	8.05011572303506	7.16548878509036	7.89038727319934
ENSG00000162413	9903	KLHL21	5.90052198788115	5.97413335550998	5.35851328108452	5.93939385999752	5.92593868759836	5.46153284777265
ENSG00000162415	57643	ZSWIM5	6.539002008212	6.97989220110037	8.07947962488955	6.35583535514501	6.84980886434859	8.14629842442481
ENSG00000162419	10691	GMEB1	7.08494309905262	7.12580588174305	7.47319395790435	7.15154625164099	6.9051097552169	7.48145194493204
ENSG00000162426	50651	SLC45A1	3.94157303151086	4.16597035998563	4.19357004016925	4.34751779734558	4.15137795952868	4.00710325664466
ENSG00000162430	57190	SELENON	7.59057797608052	7.93928076458502	8.65650338081903	7.7033490668829	8.25243373636991	8.86733426561304
ENSG00000162433	205	AK4	6.94911775671954	7.5016837657273	7.2748185158876	6.84183843839507	7.41402022761631	7.43739870141971
ENSG00000162434	3716	JAK1	8.49770199544023	8.78820695406033	9.54542275512823	8.61874371302704	8.84580950916408	9.53665024565677
ENSG00000162437	55225	RAVER2	7.33836539270146	7.59587104693605	6.25746697811589	7.19603959671021	7.89537530799996	6.4421854131433
ENSG00000162438	11330	CTRC	4.40902921130241	4.02729210488752	4.20610147902706	4.31679820589273	4.49904882769435	4.31719007285073
ENSG00000162441	84328	LZIC	7.40241143839871	7.84108003989087	7.91164490182731	7.51974326649862	7.74465281646233	7.91125218775487
ENSG00000162444	116362	RBP7	3.2762172141505	3.3607667469661	3.25826810776779	3.59706120476199	2.93199198808801	3.15689071670086
ENSG00000162456	148930	KNCN	4.03182025791732	4.00162779429142	3.93282504021766	4.42550728379359	4.29661143670316	4.21049892521469
ENSG00000162458	54751	FBLIM1	6.06769859388296	5.12644849106899	5.31006504673651	5.51596731696388	5.30077444065207	5.50600663058187
ENSG00000162460	388595	TMEM82	4.86849625349263	5.78879153507396	5.90424226368813	5.50157370128202	5.4539589174132	6.18622766809677
ENSG00000162461	284723	SLC25A34	6.04189447562778	5.87295619878792	5.66702547648881	6.17160636594416	5.61288011637241	5.53194919310395
ENSG00000162482	22977	AKR7A3	4.95130765290314	4.83733384268122	4.97240079707364	5.04736263906658	4.87304065487111	5.00964884489701
ENSG00000162490	374946	DRAXIN	3.88653305408228	4.2820774413698	4.09098563740714	4.47951773332707	4.53459088789394	4.29853149176486
ENSG00000162493	10630	PDPN	4.2806450901864	4.40931224562806	4.57038497009854	4.88478299018111	4.60113783124205	4.3744120018078
ENSG00000162494	126755	LRRC38	4.65691857593586	4.22548550821816	4.36456688810514	4.12536470353636	4.1902736565969	4.08586696895281
ENSG00000162496	9249	DHRS3	7.39141832488593	6.7684212578658	7.71561644376351	7.43272632823205	6.49824832523823	7.78994812064635
ENSG00000162510	4146	MATN1	4.70957323462064	4.66366959352511	4.52520399133818	4.77751130054449	4.68878121639134	4.82893033634688
ENSG00000162511	7805	LAPTM5	4.0378079670623	4.10865644859756	3.87680018674751	4.54658063936663	4.25847640148518	4.04919986622878
ENSG00000162512	9672	SDC3	4.83237852645843	4.67828067476831	4.91837739215299	5.27299213292946	4.64732163282797	5.08284388032685
ENSG00000162517	553115	PEF1	6.13846867540667	6.02748383405936	6.26265227254033	5.99323016704016	6.0742949066916	6.38031963256252
ENSG00000162520	81493	SYNC	4.71806521183808	4.44744295627074	4.46054036688145	4.6194149349738	4.4771004310376	3.99029183501304
ENSG00000162521	5928	RBBP4	8.87087996817432	8.56021461670766	8.49866390118515	8.89633889780345	8.61550904178256	8.47213740829276
ENSG00000162522	57648	KIAA1522	5.77813491263626	5.58765610730591	5.66883292454577	5.73957227170542	5.59723331225201	5.75855382286601
ENSG00000162526	81629	TSSK3	4.89272706889678	4.35783017128111	4.97853245093523	4.77811473270139	4.73073335140174	5.09939135193099
ENSG00000162542	255104	TMCO4	4.77596459225706	4.88153640223678	4.63244895737139	4.9478121381568	4.7626060865515	4.60469673309837
ENSG00000162543	127733	UBXN10	4.72389118234853	4.46911883505899	4.39473470292712	4.92950258394312	4.61385321621478	4.69166841850678
ENSG00000162545	55450	CAMK2N1	7.0583478834589	8.07998859004868	8.65736940425715	7.14997394854283	8.11882069810657	8.80122153920746
ENSG00000162551	249	ALPL	5.02535563105244	5.04634856468287	4.9609070649909	5.0770097411355	4.82793655176167	4.93074082819254
ENSG00000162552	54361	WNT4	4.84469854552764	4.69135103187362	4.55162909491562	4.89492982106271	4.74580815028984	4.86024688607943
ENSG00000162571	254173	TTLL10	5.29353452321294	5.05297397706941	5.33492867289409	5.62709329368423	5.23570893687648	5.29116503985243
ENSG00000162572	6339	SCNN1D	4.86244843493615	4.34970965626692	4.47060145523271	4.97940473317596	4.65075521959404	4.75976295082217
ENSG00000162576	54587	MXRA8	5.62109818089985	5.85554000361995	5.62176047005112	6.11523649252765	6.2803497171927	5.32462416806472
ENSG00000162585	199990	FAAP20	5.82708072120653	5.66735115978147	5.71646781066311	5.89949328543474	5.54528552619017	5.75309249454487
ENSG00000162591	1953	MEGF6	5.01944130349497	5.08731727050475	5.25748095853955	5.19218186020384	5.05295753601788	5.05203296065215
ENSG00000162592	148870	CCDC27	4.82572323630533	4.68771641210689	4.84247108692346	5.00496588841101	4.57387253198482	4.39945299210343
ENSG00000162594	149233	IL23R	2.45924549186388	3.27439082201005	2.41959755120833	2.27340744736203	3.50114159012329	2.65391406267621
ENSG00000162595	9077	DIRAS3	2.7527073375416	2.61179531308221	3.06974289282286	2.71087211000007	2.63933222076086	2.57369192505424
ENSG00000162598	127795	C1orf87	3.34222006971327	3.4355435931644	3.31165082787951	3.10995273399106	3.1484513918423	2.96905606164589
ENSG00000162599	4774	NFIA	7.00659646870388	6.34876693006206	6.47875792961436	6.86717896816888	6.32039794186179	6.42749880423857
ENSG00000162600	115209	OMA1	5.88445634455633	6.48539638992727	6.83144675916196	5.36062768734422	6.30844172304261	6.75316635132398
ENSG00000162601	114803	MYSM1	7.87504281005527	7.74716560374157	7.57235030135743	7.49518185803362	7.79528106020194	7.51973151649789
ENSG00000162604	83941	TM2D1	4.34197170035985	4.69902421150373	4.9603445692275	4.20887898612719	4.77627430359913	5.0401777475918
ENSG00000162607	7398	USP1	7.91118503115995	7.72687038417574	7.71312319516448	7.64201597955424	7.96768136673595	7.81073838429911
ENSG00000162613	8880	FUBP1	7.44378034418456	8.04885950060045	8.1097297223404	7.20326521141904	7.95278532909755	7.94842102032345
ENSG00000162614	91624	NEXN	4.38122931631054	4.28115522550243	4.50560663224261	4.32809810793836	4.66661684261164	4.36162343753706
ENSG00000162616	11080	DNAJB4	5.91026840172032	6.46807537536562	5.75533276358471	5.76712082224963	6.32906739957613	5.8371041278003
ENSG00000162618	64123	ADGRL4	3.81666916053319	3.22618933844345	4.2710095159171	3.26130065512117	3.43486560694052	4.17694191696814
ENSG00000162620	127255	LRRIQ3	2.34246505075433	1.33367710978229	1.6156853038636	1.72547732512945	1.98914897574704	1.58265154911574
ENSG00000162621	105378803	LRRC53	2.9808497538804	2.69947378116087	2.62569259120596	3.10520010369781	2.89087419333968	2.69265964297426
ENSG00000162623	127253	TYW3	5.60579002923022	5.91792146888339	6.03238307132034	5.19961499902826	5.86753586464913	6.01325922347426
ENSG00000162624	431707	LHX8	4.11884802838541	4.25297363404058	4.11884802838541	4.2303093341625	4.11321543441029	3.9705083201498
ENSG00000162627	51375	SNX7	6.32347513951838	7.32173952065522	6.94005346996578	5.880144877004	7.23038124320307	7.21542730926904
ENSG00000162630	8707	B3GALT2	4.2129602210701	3.68548565436905	2.97389324174386	4.28123844298683	4.37005912145821	3.20063372121357
ENSG00000162631	22854	NTNG1	3.83660323957823	3.38933449374243	3.41106985371765	3.68747584506944	3.39584731730547	3.37747192023022
ENSG00000162636	284611	FAM102B	4.77338245764019	5.41938329806625	8.88370091203795	5.26074100307588	5.61821260320598	8.62930460099236
ENSG00000162639	113802	HENMT1	2.41609907574781	2.41799798635816	5.55230067980598	2.75032881823848	2.77540671521808	5.63615398657812
ENSG00000162641	254268	AKNAD1	3.16841994526412	2.96250634937995	3.09825847535993	3.07377018041855	3.01452071601933	2.88971848435629
ENSG00000162642	148423	C1orf52	5.80336809810375	6.52793478266125	6.4302342091162	5.87892479116594	6.46091454319986	6.24500113537943
ENSG00000162643	126820	WDR63	3.76045246539814	3.58817281345957	3.54818487608684	3.98098876710346	3.40045884168842	3.47697370206482
ENSG00000162645	2634	GBP2	4.03589259703615	3.50523189524923	6.46177279260998	4.08408931218444	3.80883408056761	6.41821234820238
ENSG00000162650	127002	ATXN7L2	4.91400500748577	4.88164655034953	4.86264222391512	5.25252754328861	5.03456463472442	5.09269151335101
ENSG00000162654	115361	GBP4	3.05966365718907	2.95987573519264	2.84712113537219	2.84813031940583	3.28562480936621	3.57695113723434
ENSG00000162664	284695	ZNF326	7.40791230794786	7.81384157571838	7.42034028233882	7.38945272406037	8.00594704088717	7.35554853517263
ENSG00000162669	164045	HFM1	2.8910421408178	2.83915358023983	2.78061055845487	2.76002033386427	2.98882968190184	2.79145758629268
ENSG00000162670	339479	BRINP3	2.65265653322468	3.88393448289594	2.99027839329553	2.56467020584238	4.50678942303991	2.92448552353789
ENSG00000162676	2672	GFI1	5.34135761742072	4.25295925826442	4.24389642881258	4.79212006524543	4.46562425988614	4.13201207572323
ENSG00000162687	343450	KCNT2	6.93474598535635	5.87661421963674	5.99109681815396	6.674175649024	5.7689610429666	6.22290309747137
ENSG00000162688	178	AGL	7.04967355741734	7.73651345018969	8.00229964552946	6.93071160362513	7.8293076941744	7.91062914896506
ENSG00000162692	7412	VCAM1	3.9216380327572	3.86968956151327	3.85081865494706	3.94249659314439	4.00844741217172	3.60428678654126
ENSG00000162694	2135	EXTL2	5.87141633359201	6.83811444385808	6.82256100070412	6.01620549239972	6.7071511444176	6.71560347738727
ENSG00000162695	148867	SLC30A7	6.34147358863468	6.80161815423362	7.16876218125264	6.37011685239479	6.90352566225532	7.19961587081757
ENSG00000162702	23528	ZNF281	8.30470667614973	7.73759507471789	7.13280633159826	8.38002422879887	7.81295015605355	7.16914521528794
ENSG00000162704	10092	ARPC5	9.2593234851365	8.99221850643207	9.25298463704064	9.34456179246272	9.14323411214979	9.28827563490769
ENSG00000162706	57863	CADM3	4.52108936608236	4.96116229696924	4.93331401398949	4.92227015633799	4.71198219385147	4.30571776335595
ENSG00000162711	114548	NLRP3	4.14444044005634	3.77263364720976	3.83586453970358	4.50200275268517	3.91080957955588	3.966192828695
ENSG00000162714	84838	ZNF496	6.42169911811903	5.97478697957269	5.56686569794538	6.1531979304544	5.73823400883396	5.79003408411795
ENSG00000162722	25893	TRIM58	4.92277322968489	5.06052503191544	5.34222591138533	5.05222231841005	4.93487960968125	5.13762397235562
ENSG00000162723	89886	SLAMF9	3.88001732638638	3.94059290511703	4.05138426329081	4.05692012436015	4.0732647839529	3.74382210475388
ENSG00000162727	127059	OR2M5	4.50364876684727	4.54331645761908	4.23274914955435	3.55481463661164	4.23274914955435	4.63092916902761
ENSG00000162728	3765	KCNJ9	4.84247499943246	4.96427179712194	4.91305559392256	5.01516609224384	4.7790382156256	4.71860616958504
ENSG00000162729	93185	IGSF8	6.15627035749879	5.24808579304383	6.45970439780473	5.97078211125633	5.12794591479839	6.71349221858023
ENSG00000162733	4921	DDR2	3.71917729923851	3.94335258740916	3.89945102560403	3.30042371675902	3.96941527077148	3.94684864633007
ENSG00000162734	8682	PEA15	9.46027441503953	8.51595636977996	9.09710733985447	9.35904269460075	8.6402310448889	9.17297962272066
ENSG00000162735	5824	PEX19	6.52960047091448	6.30191076168542	6.14814415428275	6.45368903017659	6.43325287182969	6.4166153047913
ENSG00000162736	23385	NCSTN	9.22443099013488	8.89159269905792	9.25502874406476	9.08034641547897	8.94274230791369	9.1248764953381
ENSG00000162738	57216	VANGL2	6.08135614184423	6.07106112530079	4.73505433711852	6.23521327431792	6.24147184516685	4.5892522334057
ENSG00000162739	114836	SLAMF6	3.91479419245877	2.96537326368918	3.35322309496555	3.45789411714066	3.06434027012367	3.42986619474498
ENSG00000162745	25903	OLFML2B	3.98135044559105	3.61903651177435	3.72477831285337	3.73397724153245	3.90572693280554	3.3260632838942
ENSG00000162746	127943	FCRLB	4.67486601297071	4.79964299470856	4.33297023277094	4.62879378408233	4.78836799666325	4.48156888426238
ENSG00000162747	2215	FCGR3B	1.88796506195695	1.90854524836871	2.01033913650084	2.4011682243729	1.72983735391524	2.21913977012397
ENSG00000162753	284525	SLC9C2	2.56192170504162	2.0848426387438	2.39801419451692	2.47900113927938	2.19996893788122	2.16025468464593
ENSG00000162755	126823	KLHDC9	5.16463046101454	4.70130263074859	4.24469714033618	4.87227903089583	4.58083902123444	4.65708784396517
ENSG00000162757	148304	C1orf74	6.49984636469155	4.7597990241472	5.11359460362287	6.56696127919412	4.65156078416501	5.07811547024385
ENSG00000162761	4009	LMX1A	4.903941455141	4.85380072824678	4.25684333687314	5.13400568876884	4.81872812565681	4.60090700470188
ENSG00000162763	440699	LRRC52	3.83166942814893	3.34608234557831	3.59579273392993	3.65492813047701	3.4543761889144	3.27104687531299
ENSG00000162769	28982	FLVCR1	8.15719533567185	8.10369975195319	8.97540924091262	7.72561574188683	8.30072219575827	8.69613556874036
ENSG00000162771	149647	FAM71A	3.91209028374217	4.0808627819894	3.90059086188341	4.56823561145789	4.24329880358269	4.18954117951378
ENSG00000162772	467	ATF3	6.92389038451308	5.02621329685217	6.05166372481154	6.79982710006477	5.02336373736108	5.74703447760257
ENSG00000162775	64783	RBM15	6.97748013242434	7.05399968977698	6.80644430817221	6.85541627792658	7.15074121397139	6.86325394985388
ENSG00000162777	79961	DENND2D	3.9497006238971	4.54818256764807	3.92431069763235	4.18140657958487	4.37507696945307	4.04311925212657
ENSG00000162779	126859	AXDND1	4.17799062656725	3.94324560290219	4.09547471035609	4.51863627021415	3.71007156865541	3.93560166175469
ENSG00000162782	163589	TDRD5	3.21050712300736	3.02396697175592	2.80155659980211	2.83812618513035	2.76718474495707	2.9241818066459
ENSG00000162783	51278	IER5	5.61838025991902	5.81873698640937	5.49342930371171	5.34122776662639	6.12942474743115	5.60576164674947
ENSG00000162804	25992	SNED1	4.7320210117418	4.38228702434374	4.97172905621931	4.82571305019741	4.57822775784989	4.93407318742238
ENSG00000162813	10380	BPNT1	6.76636684653817	6.87669597621671	6.71842389257721	6.57924504545441	7.14742665897154	6.40649376966906
ENSG00000162814	128153	SPATA17	5.00134005188887	5.11504995444353	5.84125243551146	4.51419723136302	5.20683173830606	5.85355685519982
ENSG00000162817	79762	C1orf115	7.41158761187653	7.78164111875995	6.9273650329752	6.88393409132194	7.75106564929894	6.63611188853272
ENSG00000162819	148362	BROX	9.10008907292525	9.02822650556822	9.50159834903229	8.88032363526131	9.03193155313904	9.09722474773517
ENSG00000162825	100288142	NBPF20	5.70556302112141	5.24547861180141	6.24673161388006	5.23081462118892	5.7867913213287	6.20925392681504
ENSG00000162836	51205	ACP6	6.06114695931239	6.45223167456226	6.17946916600314	5.90000689430208	6.08504468600164	6.22912799057394
ENSG00000162843	128025	WDR64	2.57485050348559	2.52154728881601	2.25287181846265	2.47001467128905	2.48898363030798	2.55209291405908
ENSG00000162849	55083	KIF26B	4.36469748022346	4.4222726596029	4.14905686518416	4.52688748789686	4.79308543705764	3.78322771089733
ENSG00000162851	64216	TFB2M	8.95972547974416	8.98949890037102	8.95939514883409	8.38550960341141	8.68740141438051	8.77674722997157
ENSG00000162852	163882	CNST	6.27007787154122	5.74959143837963	5.68466239272509	6.09309545899034	5.83557721584365	5.44840751969479
ENSG00000162869	129285	PPP1R21	7.28131135346755	6.86717387224881	7.33980082046698	6.97878863290191	6.93749690216167	7.28535109621914
ENSG00000162873	55220	KLHDC8A	4.41430726843494	4.07020227038932	4.17607020364931	4.68359297677604	4.26346594326611	4.20982127129723
ENSG00000162877	148811	PM20D1	3.71316305149286	3.89471305909903	3.42103490621288	3.42606898727692	3.25416532961545	3.29650672939872
ENSG00000162878	91461	PKDCC	5.59491793843873	7.56602569007779	5.76010261945462	5.7121345888975	7.74460926375403	5.52992702149764
ENSG00000162881	165140	OXER1	6.68045431892145	6.51043297167037	5.03206339818821	6.34109745148598	6.59197715458927	3.77086463173791
ENSG00000162882	23498	HAAO	6.42710475238154	6.27010321505627	4.19694022511559	5.88597366114104	6.28206189119771	4.5062375855026
ENSG00000162885	148789	B3GALNT2	7.44527377524625	7.39938165518055	7.38292008372016	7.25818077208934	7.51520008631391	7.31311662866843
ENSG00000162889	9261	MAPKAPK2	7.16422817301163	7.67972526833585	7.769683473256	7.15075496110184	7.64101973891933	7.89892301526971
ENSG00000162891	50604	IL20	3.31389516318435	2.78046234861766	2.94793437823776	3.19108763679187	2.78695206834209	2.88863890206179
ENSG00000162892	11009	IL24	3.38857323271941	3.14204769479465	3.37726390041486	3.3886606082734	3.53019810807109	2.91791958484913
ENSG00000162894	9214	FCMR	3.63769934859155	3.80785469467811	3.71047296476178	3.97578617793673	3.63819056344073	3.76784436692843
ENSG00000162896	5284	PIGR	3.88612593028714	3.95234680518246	3.97309518987733	4.11781953821606	3.74725679658302	4.22522959784119
ENSG00000162897	83953	FCAMR	4.54345984031348	4.27530249374207	4.17955380753031	4.27822060210277	4.38124412391954	4.26742459561456
ENSG00000162909	824	CAPN2	7.39017501240457	5.03411413488178	8.05067013859711	7.47946156124747	4.85852011561121	7.99419332022017
ENSG00000162910	128308	MRPL55	6.53359513039517	6.54124265866636	6.36575923185342	6.71133134047213	6.31110561005345	6.28531953164506
ENSG00000162913	574407	OBSCN-AS1	4.9852336531467	4.80544113815094	4.82870085974157	5.39722555024626	4.62713485270453	4.7984970689449
ENSG00000162923	80232	WDR26	6.28632792018868	5.73428144000063	5.55174947872485	5.96194534602477	5.96560991382887	5.34589931974424
ENSG00000162924	5966	REL	6.84205653291146	6.78783817536293	7.42020132010314	6.58182146043764	6.55336530161992	7.42512422606012
ENSG00000162927	150962	PUS10	6.48324158562376	7.04519833044149	6.05318988117178	6.01597131638308	7.14298558965619	6.06638834049118
ENSG00000162928	5194	PEX13	6.88279765616534	7.17372780303493	6.70915286717357	6.88272735092085	7.15700641973714	6.65574972785191
ENSG00000162929	84542	KIAA1841	6.37380230150512	6.25304888098834	6.33642966636657	6.13683147594547	6.31937332626665	6.30826131450557
ENSG00000162931	51127	TRIM17	5.3419050866851	5.12053318336982	5.00872390425604	5.60426292281356	5.20540575363197	5.18005319981234
ENSG00000162944	130132	RFTN2	6.04564515763779	5.11484959798596	3.51807709389289	5.25484243676151	4.96512428763349	3.98239322545025
ENSG00000162946	27185	DISC1	5.10554495303381	5.11623333161821	4.54257734521914	5.24141354099109	4.92747952073588	4.33900085168594
ENSG00000162947	150596	LINC01931	3.10642555251502	2.45201866040407	2.75049211927662	3.17523355517817	2.78595071256672	2.89312028377786
ENSG00000162949	92291	CAPN13	4.32106257892021	4.34701960073581	4.53359365319442	4.66436008421719	4.559253976852	4.17238612564407
ENSG00000162951	347730	LRRTM1	4.06169136996205	4.12036697052169	3.64960229000342	4.08028421578504	4.07608605961259	3.492486401634
ENSG00000162959	51072	MEMO1	5.72971991215265	6.18838375667865	6.4003022944592	5.52554541995442	6.23420969596407	6.75903117177922
ENSG00000162961	84661	DPY30	8.25424163605806	8.79682958313068	9.17761796811802	8.01021689829879	8.95380410442991	9.03179588099586
ENSG00000162971	129450	TYW5	5.99364990787556	6.86962636642623	6.44260995830945	5.69869112045307	6.82781272675606	6.39034222646561
ENSG00000162972	79568	MAIP1	7.5994639787539	7.71267414949514	7.61384277200625	7.38718364482189	7.71083734129274	7.4915996169634
ENSG00000162975	3754	KCNF1	6.00095820717635	5.79088622922035	5.92928343094258	5.99931763282083	5.75597938805502	5.85281057640977
ENSG00000162976	130814	PQLC3	6.12197649492983	5.02914489088088	7.10413798831814	5.58478070965033	5.2833978651421	7.42505030613605
ENSG00000162980	26225	ARL5A	6.70905391184569	7.08621258110537	6.64964879650383	6.70741464880009	7.10915475810085	6.55310908746226
ENSG00000162981	151354	LRATD1	4.55083765782456	4.18383256536253	3.97744657633149	4.38044352639133	3.99732781891142	3.73919325936359
ENSG00000162989	3760	KCNJ3	4.62730839890264	4.28372276088702	4.43232082519747	4.97331441225097	4.43641290133902	4.05481582673293
ENSG00000162992	4760	NEUROD1	4.17571928186527	3.71552182322198	3.67371273129537	3.91753817782149	3.93284968594022	3.64411592367357
ENSG00000162994	130162	CLHC1	4.66313387120961	3.64970686922521	4.16189761069739	4.44245514111479	4.13015873520714	3.95898256114166
ENSG00000162997	344405	PRORSD1P	4.95782241415897	5.48204239057095	5.15600402227215	4.62169729837709	4.91673646822989	5.54278410217644
ENSG00000162998	2487	FRZB	2.83122345141003	4.05497840705046	2.49619427975194	2.74613267840801	4.22894682926399	2.54330679043152
ENSG00000162999	142679	DUSP19	5.02749842371886	6.11463346922213	6.25286613668088	5.07299310995638	6.43923685764354	6.05023483542391
ENSG00000163001	112942	CFAP36	4.82455860241076	4.90867014315854	5.92539190295866	4.78531376143815	4.81823488137692	6.13533140034536
ENSG00000163002	129401	NUP35	4.48113146682954	5.03132465675169	5.51191143391016	4.70909610622322	5.40387829929902	5.65821359095487
ENSG00000163006	165055	CCDC138	5.46571138542986	5.98537383269811	5.51634181070854	5.28325746435304	6.0599802156986	5.49969547896222
ENSG00000163012	151112	ZSWIM2	3.13615462736881	2.92187196511354	3.1442668851773	2.75632378997211	2.93302008309737	3.10640512673495
ENSG00000163013	150726	FBXO41	5.26079484047929	4.99809962387902	5.36053209162221	5.28944321619767	4.78974144821281	5.7901296673764
ENSG00000163016	200420	ALMS1P1	4.45575440431419	4.7324402343377	4.42893776134031	4.43302064797905	4.43302064797905	4.08255889196796
ENSG00000163017	72	ACTG2	2.43675679099803	3.04911806893675	2.61247594890054	3.02852034718263	2.63899910711055	2.65883370881652
ENSG00000163026	80304	WDCP	7.19145780550758	7.27072919651781	5.94531176637386	6.96829780471216	7.03536183629856	5.7855600456121
ENSG00000163029	79677	SMC6	7.74412710945137	7.39835407224638	7.58639605229442	7.44557822287766	7.41512718385726	7.32478266860089
ENSG00000163032	7447	VSNL1	4.95626918867216	5.42606705927424	3.73233377817616	4.73466634208929	5.52394745421617	3.54606513592496
ENSG00000163040	90557	CCDC74A	5.26732303767759	4.788695617467	5.35633392696198	5.34012561760266	5.39175940457312	5.56682164581535
