Ensembl	Entrez	Symbol	CCs_UT14	CCs_UT16A	CCs_UT24A	CCs_UT30	CCs_UT33	CSCs_UT14	CSCs_UT16A	CSCs_UT24A	CSCs_UT30	CSCs_UT33
ENSG00000163221	6283	S100A12	3.81999324927091	3.83942887859772	3.1757073753285	3.55943718514998	3.33295286050624	5.54542183304947	3.20969415554896	3.15786709205696	2.771243756799	2.71944193503907
ENSG00000163235	7039	TGFA	8.70474769785277	8.68278603022649	8.95256269841793	7.91273543637639	7.88622072941815	9.03538982632714	8.78770863397165	8.81728492391722	8.45117998389581	7.97798000302777
ENSG00000163239	126668	TDRD10	4.96029667815651	4.87652265009099	5.26553000243519	4.61568633420689	5.54248193903224	4.87547279771226	5.13230730943524	5.35722722209843	4.91981453524375	4.77183313321721
ENSG00000163249	151195	CCNYL1	7.73638760543699	7.57536613021716	7.6582947240526	7.37676166071049	7.79686881749446	7.67428652808535	7.6417371663316	7.0138435768715	7.75868437628834	7.75347858449747
ENSG00000163251	7855	FZD5	7.00204433630224	7.42883118900271	7.25350462705496	7.17613383734134	7.51167276672331	6.7944395088281	7.45223143533679	7.26269304990218	7.24599522557542	7.25760259759391
ENSG00000163254	1420	CRYGC	5.70932577254663	5.85585410315475	6.12958745965322	6.58772692542417	6.15711449012631	5.66884743664739	5.35668324613586	6.51629261126498	5.92634249658501	6.03004552080439
ENSG00000163257	54876	DCAF16	9.03291641708163	8.88646015983037	9.07444612607196	8.59798515072417	8.0114871897345	9.1324782235205	8.82466363693497	9.01711853648576	9.01818417141993	8.37965373750657
ENSG00000163263	388701	C1orf189	9.86549490609878	9.55924632235274	9.40982493781975	9.4629160162513	9.67581243524089	9.85613186868495	9.54791448324202	9.36107504452386	9.76279681874199	9.8853195843373
ENSG00000163273	4880	NPPC	6.24240249966611	6.365221816866	6.69523157913946	6.40039497518089	6.94027469167522	5.85968014693582	6.27148320054256	6.93629731230288	6.35975320297484	6.85681677191695
ENSG00000163281	132789	GNPDA2	7.13222089122026	6.54466938339668	6.12599450562572	6.42302777002064	6.10037875812504	7.12320700683132	5.9476881607639	6.16427946045541	6.72150074472067	6.17399152693419
ENSG00000163283	250	ALPP	5.35847997772717	8.96865589347325	6.64025482077829	10.4092714412282	11.1738178901793	6.90173101129802	8.35834924924699	6.81185358564656	10.1972274334861	11.1989776324521
ENSG00000163285	2565	GABRG1	2.61333178171432	2.45789893166797	3.07962258758997	2.77100268080533	2.99375528032118	2.69871190311379	3.09311341343198	2.76094587495657	2.58424068345606	2.83733587722599
ENSG00000163286	251	ALPG	8.88749873689696	9.2919658213702	9.91796638271437	10.1501963646541	10.0945758327601	9.21522969200132	8.77363581496852	9.25117473777743	9.74836900287207	10.12831329596
ENSG00000163288	2560	GABRB1	2.48250673727768	2.46693567126954	2.6315742774231	2.54368759493539	2.52197073992609	2.54877781709632	2.81940078612225	2.57902111485517	2.38788183657006	2.37345886677216
ENSG00000163291	152559	PAQR3	5.65201541276928	5.96214464365331	6.03732840110592	5.34528115008671	5.9106194654031	5.4976558928172	5.85038595132059	6.08119716848402	5.50245355547557	5.89906813292091
ENSG00000163293	152519	NIPAL1	8.09400398867663	8.18629154194429	7.89066847913763	7.64350104905622	6.91516687439741	7.85398477270385	8.28128396678142	7.62428809494269	7.79727626419315	7.5017462485471
ENSG00000163295	248	ALPI	6.42917947775854	6.4738600697108	6.36557529834511	6.53306686002913	6.81015595205415	6.31359029143208	6.15029424593064	6.31560019601953	6.3331746226524	6.66041030659785
ENSG00000163297	118429	ANTXR2	9.97723109851326	6.9321321411138	8.99492274602399	6.04531157777834	7.3426855527665	10.118528413253	7.67687614953187	9.08003288298549	6.85048641793642	7.53825171852414
ENSG00000163312	113510	HELQ	4.98721838248531	4.25703922429705	5.0390168353458	5.42107387350836	4.09164839095937	4.91136288940141	4.46281311087064	4.82590448595827	5.49275811482424	4.08465963504251
ENSG00000163319	51023	MRPS18C	3.3449052449211	3.42704504965863	3.6124706669212	3.64991751295662	3.89826474020282	3.46720829777155	3.46666193586242	2.91799409856968	3.4392217213885	2.96825788452334
ENSG00000163320	8545	CGGBP1	8.28248497017319	8.33104459065062	7.64248484233577	8.04549468032004	8.18954859073314	8.24720680624448	8.34746221343066	7.78152171085133	8.28537232718008	8.38979375919298
ENSG00000163322	84142	ABRAXAS1	5.49046080988105	5.61920727421415	5.48455214898026	5.47133793169661	6.20442765151809	5.41730389193408	5.49565752781002	5.16658231748178	5.84702809067865	6.12595012873153
ENSG00000163328	151556	GPR155	5.457691138135	4.79656166292898	4.54414221982244	3.77177639730063	5.25050429680153	5.09960812839567	4.75272246025156	4.65306986833004	4.02316899009656	5.38127404376992
ENSG00000163344	10654	PMVK	6.95557529343702	6.67909376685976	6.35762401898242	6.66498366087213	7.03280004731899	6.91996193964311	6.43604251128904	6.61344733583098	6.67951404383972	6.54223779373566
ENSG00000163346	57326	PBXIP1	6.51587529611579	6.89516403487707	6.35415746362976	6.37300208312188	6.94681342794312	6.62786758517233	6.91851264383116	6.64306377273531	6.05979973679685	6.86228183102921
ENSG00000163347	9076	CLDN1	11.3714685802269	12.1522635684962	10.8324685960022	11.4390102735959	11.8184449369527	11.6987585736541	12.085088189951	11.0458781968502	11.4465400790378	11.8665950705523
ENSG00000163348	90780	PYGO2	8.28038810645399	7.81670217158841	7.96511807801624	8.09583347952209	7.98204080398947	8.07626288301169	7.64026704851816	7.80015064172127	8.22802283539687	7.7102520346823
ENSG00000163349	204851	HIPK1	9.3339292224919	9.20640712345189	8.91898614989102	8.5896189302185	8.52382069799723	9.34147228102158	9.29681135299958	8.76838891026368	8.82131751199392	8.78908215596295
ENSG00000163352	55891	LENEP	6.51450164865458	6.0016803369412	6.29505278825948	5.88539465755738	6.7392678921159	6.17816726517332	6.23633861822869	7.18787900560362	6.05743913486305	5.61283513382715
ENSG00000163354	127579	DCST2	5.84104179668424	5.81460453555229	5.94901057066257	5.65907131754257	6.20455606451279	5.8892321513697	5.649918836469	5.90119138047205	5.64905396939498	5.89022432407588
ENSG00000163357	149095	DCST1	5.8110260048527	5.66004575125192	5.91577841243011	5.7207503148464	6.064523813485	5.7134665521402	5.5817261640826	5.83421912679474	5.54082148636266	5.79162312037742
ENSG00000163359	1293	COL6A3	4.93107607053127	4.95408449000196	4.93438178914555	4.92346157732653	5.30349253671997	4.87499809461911	4.79199637353446	4.98514815085992	4.73428327204037	4.99933021068597
ENSG00000163362	55765	INAVA	8.31195628707704	7.54188176195795	8.16157318158027	8.27476665723947	7.56268909694447	8.390518986647	7.73938035980504	8.05042167950879	8.43929106531777	7.13148666052658
ENSG00000163374	55249	YY1AP1	9.75149571859738	9.00619581358217	9.46288005467742	9.33978175965575	9.3272146181752	9.54858246556194	9.15975963665485	9.28415118289142	9.28234981540766	9.45530573264891
ENSG00000163376	84541	KBTBD8	3.6528890139147	4.16938965379665	3.28211564529752	3.9927726296855	3.75176714410454	3.95850752219597	4.355504726096	3.40183539740785	3.94424855994657	3.62094837249301
ENSG00000163377	151647	TAFA4	4.4008337983386	4.67315697669976	4.09941569093338	4.19602180507274	4.66807729166527	4.05328735488546	3.90080469984153	4.55370042940996	4.46924622112179	4.97839064172028
ENSG00000163378	285203	EOGT	7.19602113774693	6.86437459027421	6.93674871164698	7.01006312326427	6.68838727102984	7.11223685600772	6.83411826559705	6.85451979690968	7.30221888898285	6.80113559751999
ENSG00000163380	56203	LMOD3	3.42627822948237	3.37894602992561	3.21827704684005	3.38503036471238	3.68271489225858	3.40696596108738	3.69179311418788	3.58154508997866	3.20773622776053	3.39610838506019
ENSG00000163382	128240	NAXE	10.7156757608797	11.0687508907608	10.1929845482375	10.5871072096274	10.3344417614814	10.6329977831099	10.8258998727416	10.2582015935486	10.7340947556696	10.4575300513023
ENSG00000163389	56983	POGLUT1	6.16413940370737	5.22984048032048	5.94112018528483	6.12989069941801	4.92539408973756	6.22001311511502	5.22866276237864	5.86161849266968	6.31059322796196	4.95915115742967
ENSG00000163393	55356	SLC22A15	6.67952230154257	6.19831196328277	6.33685832954322	5.52145127966553	6.21002090835019	6.04260080211009	6.19294333029277	6.10157724472879	5.58963838440572	5.97189677900985
ENSG00000163394	886	CCKAR	5.49324827611542	5.37575333897521	5.6140294468098	5.5375153800158	5.60842870987579	5.18789599731682	4.86631399307508	5.35961933671859	5.42803772743967	5.24902821795495
