Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CSCs_1	CSCs_2	CSCs_3
ENSG00000141380	6760	SS18	5.99187596829232	6.5314843291322	6.28037222674559	6.10699860769323	6.17117849725555	6.03310990501024
ENSG00000141385	10939	AFG3L2	5.82695004567569	5.82985664467826	5.96865358237331	6.41755488368611	5.76163777229133	5.97473745638322
ENSG00000141391	10650	PRELID3A	3.59809396342668	3.68320902938654	3.55116943812778	3.65366763935284	3.78963916289069	3.91306184461439
ENSG00000141401	3613	IMPA2	7.05892006278548	7.4291113650883	7.46106228463368	5.5226246348024	7.19564018284438	7.36352303202154
ENSG00000141404	2774	GNAL	3.35745162930071	3.20221403381104	3.24651190712423	3.29027549215099	3.51529091799376	3.30971619176774
ENSG00000141424	25800	SLC39A6	7.14116338164301	7.28124061059975	6.08825081097362	7.40095005021141	6.98966048901877	6.77728185232753
ENSG00000141429	2589	GALNT1	8.14659263063308	6.94308335198237	7.85933238772014	9.24214330422495	6.39994130803091	6.59581609806729
ENSG00000141433	116	ADCYAP1	3.39960986411394	3.67771339768112	3.46629190381297	3.48299965648088	3.44431590323165	3.36993119565324
ENSG00000141434	4225	MEP1B	3.46847981579375	3.37003691312027	3.54865413264784	3.34619731772507	3.62420379324921	3.29818597086333
ENSG00000141458	4864	NPC1	5.33286798061167	5.86678149732239	5.15632584991702	5.90721804546744	4.86882422443365	4.84787930397795
ENSG00000141469	6563	SLC14A1	3.16076975054183	3.15822670510418	3.21348796954979	3.23995504029312	3.11293542008731	2.9991766939493
ENSG00000141480	409	ARRB2	5.98613585685216	6.73095224243459	6.86687776854883	5.47751503349507	6.14559473654399	6.16892108162328
ENSG00000141505	432	ASGR1	3.96593445473756	3.67781903082139	3.65019661835842	3.72341964987987	3.96838309536899	3.72727307352668
ENSG00000141510	7157	TP53	5.74111619560004	5.23638379271614	5.84752589400654	6.30500932891904	5.11603408206342	5.28723631794759
ENSG00000141522	396	ARHGDIA	5.55612908985012	5.8530238423904	6.13996949800924	5.10080297916311	5.94361356826166	6.09969514253496
ENSG00000141524	11322	TMC6	6.1238002993266	6.89798792111666	6.19254577332633	6.07942860160315	7.11339999867492	7.037421162598
ENSG00000141526	9123	SLC16A3	4.97827285122055	5.44910271218448	5.25902398272201	4.86685922709043	5.49212178415401	5.41049694950982
ENSG00000141542	10966	RAB40B	4.3264930932961	3.45911136342111	3.8316011822323	3.78989393882862	3.51628019473455	3.66256551282849
ENSG00000141543	9775	EIF4A3	8.33390570252282	8.01108725997406	8.39966121723724	8.60735967608129	7.79944473020156	8.0174672723673
ENSG00000141556	6904	TBCD	4.9158737445694	4.25357676084087	4.3767296985892	4.78581563099777	4.6863447441743	4.67542053102379
ENSG00000141568	3607	FOXK2	5.92670164175697	6.11962674467485	6.29475565275219	6.20947591566478	5.84644475089216	5.7905798742629
ENSG00000141582	8535	CBX4	4.6662524301629	4.30167470065023	5.40436142102754	4.19659748815791	4.17182620844951	4.35584419784096
ENSG00000141639	5596	MAPK4	4.04651155187045	4.00744887694161	3.89279529659962	4.11655861357665	4.00549120620658	4.19651876357779
ENSG00000141644	4152	MBD1	7.20288755264032	7.33011658274477	6.9716478001427	7.60566878267234	7.45503710348016	7.27191691379575
ENSG00000141646	4089	SMAD4	4.03061780678909	4.24753372680047	4.11185285162369	4.3837454618723	4.2531274317539	4.17205897367066
ENSG00000141655	8792	TNFRSF11A	3.53377005186891	3.52177256787118	3.45617624563962	3.531738063725	3.30335577191172	3.82026077822005
ENSG00000141682	5366	PMAIP1	9.40448352432714	8.9190559781847	9.39476647552373	9.17915236249829	8.90837297507567	9.18224067184478
ENSG00000141696	10609	P3H4	4.16931437806725	3.66345312672872	3.83540956515981	3.74718714546728	3.82018545760231	4.04973782798216
ENSG00000141744	5409	PNMT	4.76656969534852	4.67494929644676	5.10954494952115	4.97444937131132	5.19418755186631	4.74587972181077
ENSG00000141753	3487	IGFBP4	3.9709209820447	3.92707284723974	3.83024479136424	4.02569097045358	4.24338218475985	4.20547944017863
ENSG00000141759	10907	TXNL4A	7.46594785979588	7.13738758064572	7.64072784635656	7.187676879172	7.74106910786224	7.61117895560571
ENSG00000141837	773	CACNA1A	4.78408370001549	4.76826141714491	4.89127698809304	5.04777535802531	5.12522942796431	5.16270931675147
ENSG00000141867	23476	BRD4	6.67399756247977	6.41776380628669	5.82375483482558	7.1873271915097	6.48417690860294	6.41346367031262
ENSG00000141905	4782	NFIC	4.67177553861544	4.76736981778258	4.88217791444995	5.0626139249918	4.78259193375357	4.53950895247685
ENSG00000141959	5211	PFKL	7.34478165706133	7.24911805964685	7.70002513707078	7.02382091673209	7.48292174619318	7.42596873422105
ENSG00000141968	7409	VAV1	6.84878128885165	7.17212961922338	6.29213942582168	6.64496077359232	7.40057816135703	7.12875463227395
ENSG00000141985	6455	SH3GL1	6.47963968743215	7.04946583818646	6.53194004439343	6.51673457498529	6.87012685463152	6.99742587984644
ENSG00000142166	3454	IFNAR1	3.48211769512525	3.58177304623558	3.61527242722346	3.40058722118874	3.74493143834406	3.80694822842591
ENSG00000142168	6647	SOD1	8.96066435104767	8.71445814245724	9.69434162253748	9.33585344616577	9.61156034334454	9.6061928862437
ENSG00000142185	7226	TRPM2	5.23117421263873	4.87123948310541	5.96676276944227	4.9939420368587	5.30115420471513	5.11240059313122
ENSG00000142192	351	APP	3.00472806159074	3.22974940921064	3.29112576766068	2.86562978122768	2.97207965915493	2.86035290397938
ENSG00000142197	9980	DOP1B	3.93294532419286	4.17508285970016	3.81491198836093	3.81521604530278	3.77393168119601	3.78119861893933
ENSG00000142208	207	AKT1	7.3103168288662	7.0446663381118	7.46254635921229	7.76632232503894	7.95111230135747	8.26795967281216
ENSG00000142227	2014	EMP3	10.1093765079816	10.5997629422371	10.5405991935659	10.8319976075484	10.7881462250979	10.5388821822763
ENSG00000142319	6531	SLC6A3	4.78254956382218	4.42988705965748	4.56529550639996	4.80531531497797	5.11848771523853	4.76079500722302
ENSG00000142484	9032	TM4SF5	3.88741441889507	3.64694395288988	3.8008664691826	3.80420983256146	4.0212903038565	3.89399606482434
ENSG00000142515	354	KLK3	4.19919848750857	4.07515201297681	4.12751673027226	4.31002045161276	4.4134402671737	4.42040818949793
ENSG00000142534	6205	RPS11	12.699225011524	12.5860481590148	13.1357369200004	12.6088355829125	12.2650918755186	12.409070687766
ENSG00000142541	23521	RPL13A	11.0918179830487	10.9727247294506	11.2862766500221	11.0126536366076	10.9130499928858	10.8469197540539
ENSG00000142583	6518	SLC2A5	6.42398665806394	8.32656022838473	4.69519144408548	4.31077958876832	6.77590069231921	6.38962237672697
ENSG00000142599	473	RERE	4.27981724110636	4.20749785335898	4.39659069127628	4.5102636096385	4.77246847093143	4.71389373461245
ENSG00000142615	63036	CELA2A	3.54295951283791	3.51969720129551	3.53723338381969	3.54420627328512	3.7096655845269	3.77024046401983
ENSG00000142627	1969	EPHA2	3.6791805697279	3.50443159872428	3.45599107328238	3.69296143556072	4.02448326685293	3.8120778026466
ENSG00000142655	5195	PEX14	4.44674548787998	4.62224424504174	4.69010643971303	4.6446081753521	4.52405802232543	4.7866860675232
ENSG00000142657	5226	PGD	8.49163092433523	8.96271075805801	9.4532159169241	7.60023211391015	8.99591632353024	8.98413226692156
ENSG00000142675	10256	CNKSR1	4.00827600752827	3.74762673631088	4.00976917330128	4.06492572704137	4.05428234877965	3.78580751746385
ENSG00000142676	6135	RPL11	12.080493521449	11.7875687881154	12.430270036222	11.8590842471488	11.6081604418464	11.7390411765963
ENSG00000142684	51042	ZNF593	7.45158803775078	6.90719328827153	7.59417931679132	7.70255093792747	6.44858434640198	6.99090813327381
ENSG00000142731	10733	PLK4	3.5556781097051	3.35912870373947	3.52452259621056	3.3043056818543	3.31970713967849	3.58646252231115
ENSG00000142748	8547	FCN3	3.95162602918485	3.75734770353331	3.72317167683312	3.99932347376681	4.12712497429204	3.96784831343122
ENSG00000142794	84224	NBPF3	8.89716256231933	8.84551486799258	8.82472292847389	9.25519641934208	8.5149492272099	8.12393882544747
ENSG00000142798	3339	HSPG2	5.39422779248721	5.34208210803574	5.3835137037276	5.72047256957666	5.27249556471395	5.5275589753864
ENSG00000142856	23421	ITGB3BP	6.10044027354795	5.77372433900326	7.19932609261077	5.62945779882803	5.27958249063291	5.15921428163198
ENSG00000142867	8915	BCL10	5.10908889886325	5.8382445425893	5.00978854074945	4.90140651899027	5.35184077189452	5.06465600503912
ENSG00000142871	3491	CCN1	3.80944174476204	3.66205288122292	3.90655992031519	3.43773652821754	3.79614344919773	3.47031133822233
ENSG00000142875	5567	PRKACB	8.6751728177506	8.46428179553265	7.85368561951592	8.63868657856873	7.56934759842942	7.89894688270193
ENSG00000142937	6202	RPS8	11.6878249624733	11.7902842277982	12.2101580587501	11.6153959058128	11.3473596066948	11.4477970153424
ENSG00000142949	5792	PTPRF	3.91708697677946	3.68023432550486	3.69735309471255	3.93270353707037	3.95556142678185	3.93258967774362
ENSG00000143033	22823	MTF2	7.96482266052085	7.78689267661226	7.82962771171786	8.00061870755091	7.04137376419263	7.32552986505911
ENSG00000143061	3321	IGSF3	3.9556132040521	3.52896231976888	3.5974803275707	3.85992293247526	3.81203222620371	3.75107553394574
ENSG00000143106	5686	PSMA5	7.87913880708799	7.74144435814565	8.04198771461516	7.53898338313113	7.3374565877416	7.81529673568476
ENSG00000143119	963	CD53	9.84190522373203	10.9544433155309	9.42406211208371	9.48706185520574	11.0483128589508	10.7588208106725
ENSG00000143126	1952	CELSR2	3.5624251027882	3.63381967902473	3.52647241228399	3.69891631995332	3.69828782175772	3.641444067748
ENSG00000143127	8515	ITGA10	3.99879667095075	4.0066914892628	3.83791681737725	4.22983177274023	4.08227908046973	3.93801744772235
ENSG00000143147	23432	GPR161	3.93111269475935	3.92303269087284	3.95763343326902	3.9779307786938	4.25696612902069	4.29581206555016
ENSG00000143149	223	ALDH9A1	6.46913486310125	6.62123576510279	6.33037065424675	6.13489642844255	7.03832684084877	6.91095906720534
ENSG00000143153	481	ATP1B1	6.59170953184886	9.55891009075256	8.16955904029375	7.58661801114994	10.0913385822535	9.81252379030554
ENSG00000143158	25874	MPC2	7.61110146266523	8.02523365261276	8.30590082586131	7.83558734852668	7.92071471663199	7.85319307853056
ENSG00000143162	8804	CREG1	9.61036588006774	10.4204591940349	9.99058579111724	10.1929414627634	9.72645011479386	10.0399310945849
ENSG00000143167	10223	GPA33	3.8762710731172	4.07974901463206	4.77108259850963	3.99765447354834	4.07503742186401	4.07377269882887
ENSG00000143171	6258	RXRG	3.57724584154989	3.47722070797552	3.57270897950057	3.69066032256882	3.66592423990549	3.57179418750054
ENSG00000143178	9095	TBX19	4.40418757851402	4.38670379454926	4.19225068702238	4.22935139698254	4.12255724043759	4.27700762588899
ENSG00000143184	6375	XCL1	3.23939136544199	3.16677934881953	3.26267740931835	3.06073409923465	3.20794348845234	3.33455192026644
ENSG00000143185	6846	XCL2	4.02515411654173	3.68168150075697	3.78708277838314	3.81015995818335	3.63306634692817	3.86354105747012
ENSG00000143190	5451	POU2F1	6.82771265472557	4.56776524093255	5.29674719883544	7.3339161044891	5.06869803538876	4.25511756009331
ENSG00000143198	4259	MGST3	8.05795719181023	8.84509557033085	8.83241578117203	7.73319001833316	8.61286369416736	8.84319831809665
ENSG00000143224	5498	PPOX	5.8981669712327	5.25434518929159	5.54520994540003	7.07623035441244	5.91128947331644	5.80346442387963
ENSG00000143226	2212	FCGR2A	5.12049563674138	7.98193978001082	4.52588122097811	5.59700938090783	3.7658642010863	3.5620404645059
ENSG00000143252	6391	SDHC	7.44411954950313	7.69368983949886	7.57205491975146	7.39086798972108	7.29429453546294	7.47193806186786
ENSG00000143257	9970	NR1I3	3.4923677710024	3.80415137653388	3.82462068504825	3.5356143079185	3.71818434112895	3.7917654127794
ENSG00000143320	1382	CRABP2	5.4752902347312	4.83621974627063	5.00597674912635	5.21457059024998	5.30746277482889	5.20368787211349
ENSG00000143321	3068	HDGF	9.00369157175138	8.5546456300366	9.13810465972256	8.8528094744488	8.74524463952014	9.03919148308249
ENSG00000143322	27	ABL2	3.84280831878833	3.95798901922796	3.70788085607507	3.84504733047973	4.37322619031899	3.65206771486914
ENSG00000143365	6097	RORC	3.78150547826936	3.66329353705013	3.85201156041107	3.90879267510762	3.80729878757345	4.06766842401259
ENSG00000143367	7286	TUFT1	3.67624550802352	4.00817732439012	3.2291939162467	3.61183489157511	3.5876012575471	3.83945341782905
ENSG00000143379	9869	SETDB1	5.35813387629143	4.56366919585308	4.90256395233003	5.17880778755588	4.48034498900366	4.70928180733159
ENSG00000143384	4170	MCL1	10.6179445798453	11.2060104292863	10.2830841232263	10.484104179729	10.5181037131142	10.5538395965848
ENSG00000143387	1513	CTSK	5.60024796358522	4.94801622578886	4.41603884841377	5.60001473488824	4.67611000690022	4.64284446083027
ENSG00000143390	5993	RFX5	6.97712128589942	7.18806103953366	6.97683645087411	6.7753253181557	7.05169752152762	6.91334038060754
ENSG00000143393	5298	PI4KB	6.90608333112403	7.0590040126782	6.60106298238432	7.00551064031573	7.12556405746049	6.90166525242414
ENSG00000143398	8394	PIP5K1A	6.93111100718439	6.91880861040584	6.79664813545376	6.85169836498485	6.98655380514733	6.94960411250098
ENSG00000143420	2029	ENSA	9.39967617951421	9.31987465195645	9.84473841168333	9.43908784406402	9.04075525010548	9.09677236336394
ENSG00000143473	3756	KCNH1	3.46728998785866	3.64096875528478	3.9200364587737	3.53822371790983	3.82116265880379	3.69469481424721
ENSG00000143498	9015	TAF1A	3.67152926799553	3.3421489252363	3.54666447675258	3.41462568391852	3.4201934032359	3.38616189354622
ENSG00000143514	7159	TP53BP2	7.78142724477825	8.53050335252924	7.61394232483474	8.07012960756559	8.36784712807595	8.19434879291663
ENSG00000143543	10899	JTB	10.234035871026	10.0360022935559	9.80528392818217	10.4092057964451	10.2764918502677	10.1718304544279
ENSG00000143545	5872	RAB13	8.10357718672063	9.1374165982853	7.86450842871503	7.93994273425022	8.54978817784955	8.69117257453631
ENSG00000143546	6279	S100A8	10.43646530759	12.1117169623443	10.1445671534408	6.93108651112336	7.08045072618429	6.61021848382507
ENSG00000143554	11000	SLC27A3	7.71651873096195	7.6751432837445	7.48224679834444	7.40666214062254	7.45116756340565	7.28609004744264
ENSG00000143569	9898	UBAP2L	8.06622621705173	7.98359340693392	7.87112075239679	8.26274595576809	8.16040466965521	8.09386333862649
ENSG00000143575	10456	HAX1	8.20225648011827	7.93100409785191	8.08594886978753	7.94888880207087	7.40820255143612	7.86474151585388
ENSG00000143603	3782	KCNN3	3.53232734743439	3.51155068163477	3.5899810669573	3.48421741310448	3.70203460896572	3.61672162051835
ENSG00000143621	3608	ILF2	9.00022086388305	8.85040342125264	9.06933963342867	9.05440835038351	8.81610692005686	8.96975342203591
ENSG00000143632	58	ACTA1	3.90898713056981	3.66423781924182	4.06471920765169	3.74604632692795	3.69685644000626	3.87001732461702
ENSG00000143653	51097	SCCPDH	7.26735501584913	6.43404726832883	8.7881052780319	6.82000056743368	7.30826697684246	7.25671007076302
ENSG00000143669	1130	LYST	6.43112887204672	4.89145830279898	7.78015907633899	5.02771796350868	4.48468341697371	4.55435800462436
ENSG00000143702	9859	CEP170	5.37127850477817	7.09611097878671	6.47750094787997	5.31723689634592	5.01599788606359	5.54037371232209
ENSG00000143727	52	ACP1	7.83379627021321	7.35221155656611	7.78917029330155	7.49786695881693	7.35077011988775	7.41857856050289
ENSG00000143742	6726	SRP9	8.7405011703438	8.88016341599134	9.42769387132065	8.51313497261004	8.26182879076975	8.59595667065249
ENSG00000143753	8560	DEGS1	7.09205464732178	8.00250112979272	6.74110757988315	7.11597748234097	8.06809321056945	7.81821731988664
ENSG00000143756	23219	FBXO28	4.50034591280308	5.27133684711512	4.54207030984048	4.73343989676621	4.75308230365558	4.80614573646362
ENSG00000143761	375	ARF1	10.3445089404897	10.6710627494509	10.4315783290243	10.2711590527418	10.6587862509797	10.6724068298073
ENSG00000143768	7044	LEFTY2	3.5909362627202	3.60571376702245	3.85498565720447	3.74912116548134	3.95424518456452	3.92258442127909
ENSG00000143772	3707	ITPKB	6.23016352757611	6.56241654026058	5.82081967559388	5.95442541570354	6.32001807079148	6.0537483648567
ENSG00000143774	2987	GUK1	7.35680355979744	7.77991322958621	7.35807526321555	7.49596233821508	8.00159997801831	7.88582791711979
ENSG00000143776	8476	CDC42BPA	3.50708834002332	3.2616006785737	3.5335498158216	3.63126478803213	3.43301398997587	3.3474458907327
ENSG00000143801	5664	PSEN2	4.75823549904692	4.36359680273642	4.86593907097198	4.53445963373187	4.5582558715487	4.40861715970927
ENSG00000143815	3930	LBR	6.32300323563025	6.68534708896627	7.94458336345852	4.97158791293144	6.96637055186215	6.87098610072036
ENSG00000143819	2052	EPHX1	4.48754332133391	5.14968937099342	4.82307264795064	4.22350527174597	4.00164764543369	4.06338435842086
ENSG00000143839	5972	REN	3.73030792396337	4.0806122225594	3.76085365447798	3.68775943820549	3.94228011632383	3.913744366801
ENSG00000143850	22874	PLEKHA6	3.90238029685506	3.90981920962469	3.88118235483827	3.87059767785479	3.93113364108042	4.19174028442285
ENSG00000143851	5778	PTPN7	8.35483961971654	8.35117612329843	6.01697099728402	7.73859967204439	8.25841560557594	8.63051548941987
ENSG00000143870	10130	PDIA6	7.74431513418485	7.42832412942123	8.18480443616049	7.11877140856588	7.1292125308803	7.26269992761037
ENSG00000143933	805	CALM2	10.5617269833283	11.3396425721372	10.8806087848152	10.3281518006223	11.3156131671764	11.2119520292181
ENSG00000143995	4211	MEIS1	8.25445565878596	6.92524948970592	3.51578743646448	8.80551299863054	5.29479417734647	5.18273020028868
ENSG00000144021	9391	CIAO1	5.59785549407825	5.35293408269397	5.20775961080531	5.6369633941657	5.31100506935706	5.17216047297564
ENSG00000144028	23020	SNRNP200	8.92910489007107	8.3463579311755	8.11024858778113	8.9875166905288	8.54211843120682	8.49169238929455
ENSG00000144035	9027	NAT8	3.72784978141045	3.85781256014116	3.82254950777006	3.48205517443259	3.90366460743167	3.9016085925672
ENSG00000144048	8446	DUSP11	6.39406126992166	6.10325548442091	5.84828297777405	5.7393075611287	6.5339749020441	5.97344937320952
ENSG00000144061	4867	NPHP1	3.29946076211406	3.33158497396753	3.1410528652344	3.30100307733838	3.18646278547216	3.24262745005428
ENSG00000144118	5899	RALB	6.4592713844554	7.51380129781686	6.84719784770324	6.91640286293545	7.31790683125993	7.1339833709661
ENSG00000144136	6574	SLC20A1	8.02266591205231	8.71755549049064	7.61244508902299	7.93840471001977	9.03304945356785	8.89457630831473
ENSG00000144182	51601	LIPT1	3.9160184849109	3.58669114972469	4.7350618092225	4.15313372360042	3.97558188408666	3.70647744361003
ENSG00000144191	1261	CNGA3	3.04982804524762	3.06361123650299	3.08534672101774	3.10099095608559	2.99406577711624	3.33649123669203
ENSG00000144218	3899	AFF3	4.09030109634235	3.60513784110969	3.69243775843706	4.04777504827445	3.66206544338387	3.74813107151764
ENSG00000144230	2840	GPR17	3.34190405147634	3.24803338783482	3.57444812166194	3.25166084677401	3.58412372552016	3.40164551411119
ENSG00000144231	5433	POLR2D	5.93170436047872	5.16783320178417	5.44532420137327	5.48376809232023	5.38240177895566	5.42134926636843
ENSG00000144283	8502	PKP4	3.94330914224805	4.22729310458547	4.24987217098433	3.76329436561754	4.10925615730025	4.28005919700202
ENSG00000144366	51454	GULP1	3.31904612506237	3.14966784731332	3.14059607845972	3.20704678230435	3.19532550119304	3.15848265110334
ENSG00000144381	3329	HSPD1	9.09275017863428	9.40053731382518	9.8778387084992	8.41563097284312	9.00482357933956	9.49142067617913
ENSG00000144407	5746	PTH2R	3.96043092772185	3.69457133352568	4.23302366487072	4.8844526862039	3.74555657035228	3.95452255209399
ENSG00000144426	65065	NBEAL1	13.0546671158361	12.7958171469866	13.0862136339298	12.9507720016556	12.7446144404761	12.5090226039201
ENSG00000144566	5868	RAB5A	6.41224660325929	7.65450518185165	6.00172676290615	6.31779440426891	7.77815832857372	7.66119872957926
ENSG00000144642	27303	RBMS3	3.88588793685887	3.65313669077358	3.88588793685887	4.16075557913223	3.89588151456463	3.91539156198588
ENSG00000144648	1238	ACKR2	3.64720632767654	3.65561071286065	3.7148734836169	3.83473863877681	4.06370377179038	3.59764925844181
ENSG00000144668	3680	ITGA9	4.3218314631431	5.36935485505276	5.35643054747966	5.00381538911203	4.63355647309336	4.21322533149235
ENSG00000144671	9389	SLC22A14	4.9060621369745	4.74580112258002	4.88645706572908	4.60841142403452	4.6962035354458	4.74399526013559
ENSG00000144674	2803	GOLGA4	6.35093974865578	6.22686373555156	6.19378579805412	6.6356370142037	5.8672579074814	6.39703139570206
ENSG00000144677	10217	CTDSPL	4.4783100246321	4.36241331513777	4.60849833773166	4.69353989508915	4.35187919972931	4.29155920956983
ENSG00000144681	6769	STAC	3.77043276429488	3.66912963399372	3.64894626501417	3.77248737345317	3.89096977232673	4.07104602387802
ENSG00000144711	9922	IQSEC1	4.81003485413518	5.19419393719827	4.71728376978363	4.54382351532366	4.4848000464895	4.43673452026994
ENSG00000144713	6161	RPL32	13.135565788851	12.8169980217928	13.441401899352	12.9485943686515	12.7865432689793	12.7991676866675
ENSG00000144724	5793	PTPRG	3.33602142621437	3.15815832280744	3.22646989096929	3.24281625225926	3.31621664170695	3.35722766360298
ENSG00000144746	10550	ARL6IP5	10.1246789310441	10.4863022867519	9.37025937720393	10.3117837056707	10.557652845289	10.4132966598815
ENSG00000144785	NA	NA	8.61007520744953	8.10893189817774	8.63371868246548	8.29684346834777	8.22114970534084	8.57087569841035
ENSG00000144834	29114	TAGLN3	3.81825646779379	3.78432212498494	3.61867633961133	4.03200353871384	3.6645208738323	3.56237672520263
ENSG00000144852	8856	NR1I2	4.31168561884627	4.02595799710831	4.19107470743111	4.02667257203476	4.11832263908963	4.11814762643627
ENSG00000144891	185	AGTR1	3.53581356048144	3.40826609233073	3.44044464278518	3.2497264704808	3.60880515646171	3.5827097856301
ENSG00000144908	10840	ALDH1L1	4.13873485930563	4.21335328790012	4.08043858369828	4.02360385442196	4.3264620838486	4.1602480839666
ENSG00000144935	7220	TRPC1	3.19609064457266	3.17046568613308	3.15037431200829	3.23443230350776	3.29943877934664	3.17760982646815
ENSG00000145012	4026	LPP	4.45038320326575	4.86871397383815	4.17317327253559	4.38754373932121	5.31814303615409	5.02896695765124
ENSG00000145020	275	AMT	6.17543144201465	5.60275647834498	5.88718892809844	5.5641718991763	6.31533389912363	5.89031353303919
ENSG00000145022	6988	TCTA	6.88375309671094	6.94503718352337	6.60879922192945	6.94503718352337	7.36658655998322	7.21053406162051
ENSG00000145041	9730	DCAF1	4.93592693853386	4.81440341450645	4.76106559127052	4.95145371142487	4.79698539547304	4.4549026166686
ENSG00000145050	7873	MANF	7.55553685724814	7.93381518056849	9.05721931294594	7.3744484647867	8.70432682184549	8.83858322762672
ENSG00000145113	4585	MUC4	3.87500152120169	3.88636623791356	3.66588392709701	3.78239762489859	4.10603905402424	3.9700271314257
ENSG00000145192	197	AHSG	3.9129922858922	3.78572449786603	3.81283973519503	3.69066032256882	3.93665705981453	3.86411773391246
ENSG00000145214	1609	DGKQ	4.56419265729993	4.37454896157542	4.30455274000019	4.30258991242363	4.61938983118904	4.41715969685467
ENSG00000145321	2638	GC	3.14582602587797	3.15493580484509	3.18676621778226	3.14751387541337	3.40360972780248	3.15209782454556
ENSG00000145335	6622	SNCA	8.42238612663937	5.36842554321341	4.82510831451136	8.68798225431286	5.15749109107045	4.87438611093032
ENSG00000145362	287	ANK2	3.4005812045409	3.27286097543584	3.38491435644567	3.30514930859742	3.51678330199082	3.38451401568579
ENSG00000145384	2169	FABP2	4.19431537438034	3.88728550113327	3.99881587355728	4.12430421221484	4.19708339917656	4.53340858752973
ENSG00000145386	890	CCNA2	3.67497876914788	3.49171393370724	3.75230796817179	3.41739072209854	3.51029874808232	3.77988881223875
ENSG00000145494	4726	NDUFS6	8.63391683959585	8.22962999617613	9.06189517699027	8.84734892856033	8.25947867938121	8.19043521865742
ENSG00000145495	10299	MARCHF6	8.28895068115162	8.4640656604504	7.88387427889493	8.56419459078934	8.30318582035287	8.2012153411761
ENSG00000145526	1016	CDH18	3.65841079197293	3.56005028399938	3.50139253429273	3.54768800932377	3.56240096328397	3.53710917749127
ENSG00000145545	6715	SRD5A1	3.56865691342599	3.4775029012848	4.31636212595349	3.23599523305068	3.29961546859798	3.46391631487714
ENSG00000145555	4651	MYO10	3.26128368505046	3.19817018816007	3.23095740271542	3.23958636987747	3.17459617539577	3.22099968934794
ENSG00000145592	6167	RPL37	12.4589795997873	12.3130810092929	12.781903530276	12.317789994919	12.1054893438359	12.1814352789405
ENSG00000145604	6502	SKP2	4.25703614873429	3.99999357867641	5.40775930595708	4.05373647534193	4.1658341693863	3.94485186961502
ENSG00000145623	9180	OSMR	3.22928811442519	3.19775335657629	3.24835642087703	3.25511461198163	3.2108491848538	3.37403190712756
ENSG00000145632	10769	PLK2	4.29099629260835	4.16857938551015	3.77072926795326	5.55233416666428	4.06701662323483	3.89144254887316
ENSG00000145649	3001	GZMA	3.48385799376246	3.44867666167201	3.72835995943077	3.62097794127371	3.55813560510731	3.28493374975688
ENSG00000145681	1404	HAPLN1	3.5928272335807	3.51142538298032	3.42066421197194	3.60066732361359	3.58030208543072	3.60166312837156
ENSG00000145687	23635	SSBP2	8.07108033202154	6.3590567935361	7.62094204609167	7.10254815052913	6.68094569179122	6.92332487330067
ENSG00000145692	635	BHMT	3.38094196308008	3.47525654111289	3.41672095174646	3.60817990713918	3.43108465967856	3.06297735532906
ENSG00000145703	10788	IQGAP2	7.02282412459478	7.95711294006932	7.34025454972478	7.1341803183057	6.70886506860908	6.89149436615596
ENSG00000145708	1393	CRHBP	3.47750156581838	4.02997041575436	3.70268001072316	3.6227503195022	4.690118570536	3.84707206416082
ENSG00000145715	5921	RASA1	7.9747921133399	7.21034181174643	7.43352102617958	8.32044467205431	6.87837723971182	7.00250994037118
ENSG00000145725	23262	PPIP5K2	7.40861765555648	7.08110306646666	7.78997286759915	7.22959702205505	6.1318828718918	6.68695156955357
ENSG00000145730	5066	PAM	7.02874632057533	5.21533669089737	5.46710018413281	6.17158868477378	4.65915953466576	4.71393365812631
ENSG00000145782	9140	ATG12	6.73011261428365	6.80645597661664	6.47326938576812	6.54284732787721	6.62599556815598	6.5961979842456
ENSG00000145819	23092	ARHGAP26	4.20294687538801	4.0023782008732	4.2050421301857	3.82102860279978	4.04606765056302	3.92128224932992
ENSG00000145826	3950	LECT2	3.1474115995306	3.23544258777843	3.34275460687338	3.27258318337934	3.29015612762132	3.31326688336004
ENSG00000145833	9879	DDX46	7.59180673025443	7.12182963544337	7.57167391249022	7.68873925720531	6.77569937862925	6.55123719076438
ENSG00000145863	2559	GABRA6	3.21269120509388	3.14675267755397	3.21647729446264	3.17559315838721	3.20794348845234	3.29804603720933
ENSG00000145864	2561	GABRB2	3.88963138242096	3.76419519607652	3.97532353011226	3.91453054963291	3.86978201719194	3.74373070400363
ENSG00000145901	10318	TNIP1	7.91270471237574	8.54715510025537	8.06618303953453	7.94940512882865	8.68094725672517	8.5874936080895
ENSG00000145907	10146	G3BP1	7.50751882873636	7.17288619465547	7.47765101326407	7.4621620149362	7.04538762622933	6.63375357633759
ENSG00000145920	10814	CPLX2	3.95849218883352	3.51737699886861	3.64569909756156	3.59967635231207	3.7049256154798	3.72465217989803
ENSG00000145945	26240	FAM50B	3.91545668577837	4.05520731818351	4.39922197445093	4.03897874241335	4.31535459738956	3.91786710365209
ENSG00000145982	10667	FARS2	6.19378988019063	6.4420235554664	6.48493418774445	6.01660942546429	5.78349859907647	6.1138834193013
